"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x84b1e31caea46a72630dec75644cc36a7161d2e2b83a4e3b1e51ba00b850a0cd","1614188264",2021-02-24 17:37:44,Buy,2736.42834011801, DAI, 547.285668023602, HOPR,5.00000000,DAI per HOPR,Unknown
"0xaa0cc2b9979b33934bce1d2a345f70bf8d12d1e5d60948a25bb39e458a8f10d7","1614192287",2021-02-24 18:44:47,Buy,1085, DAI, 217, HOPR,5.00000000,DAI per HOPR,Unknown
"0xcbe0075f00db701cda390ea0941a86c0c95c5029d47ef40d484d552bf1fe88f4","1614192599",2021-02-24 18:49:59,Buy,2435, DAI, 487, HOPR,5.00000000,DAI per HOPR,Unknown
"0x5d3aa3d756c8b3bddca620139e3e05645c4b670433f15c7f33854c91c5b14cb0","1614192725",2021-02-24 18:52:05,Buy,6810.64497978445, DAI, 1362.12899595689, HOPR,5.00000000,DAI per HOPR,Unknown
"0xd4ebefd290811ac663f4f1a1e2ab74dbe3b12c4e6d51f95bbe273db95858a1c8","1614192875",2021-02-24 18:54:35,Buy,19399.9444774057, DAI, 3879.98889548114, HOPR,5.00000000,DAI per HOPR,Unknown
"0x89fa6b82d5108e437085efacc20bba30bc3859a369cc7746713e3ccc7f1d9c25","1614193155",2021-02-24 18:59:15,Buy,17532.9822026918, DAI, 3506.59644053837, HOPR,5.00000000,DAI per HOPR,Unknown
"0x89fa6b82d5108e437085efacc20bba30bc3859a369cc7746713e3ccc7f1d9c25","1614193155",2021-02-24 18:59:15,Buy,6.21876499605979, DAI, 8.8839498141693, HOPR,0.70000001,DAI per HOPR,Unknown
"0x8f2b62d6cdcd7745a1c915dc5538f811962b547d14ea79c9702597bbba53bb38","1614273401",2021-02-25 17:16:41,Buy,5000, USDC, 3378.3783, HOPR,1.48000003,USDC per HOPR,Unknown
"0x8f2b62d6cdcd7745a1c915dc5538f811962b547d14ea79c9702597bbba53bb38","1614273401",2021-02-25 17:16:41,Buy,482.268282, USDC, 370.975597643438, HOPR,1.30000001,USDC per HOPR,Unknown
"0x48bb2a10487ec3ec91e6ebafa4e8e7df5ff78acbfd48ae4b8e6a7391736d88dd","1614285304",2021-02-25 20:35:04,Buy,3094.91298, USDC, 2380.70226405649, HOPR,1.30000002,USDC per HOPR,Unknown
"0xc4b8c028433dda499c34c14fc839d8237d86e92c7f44aeb704abd66e3367ba32","1614285421",2021-02-25 20:37:01,Buy,640.610659, USDC, 492.777424577805, HOPR,1.30000001,USDC per HOPR,Unknown
"0xcdbe67a4852b87e9add77f99acc5f429dbc344dd8faf0e27e52ee863ab69b0a9","1614349217",2021-02-26 14:20:17,Buy,4803.878314, USDC, 5004.03987934434, HOPR,0.96000001,USDC per HOPR,Unknown
"0x4a8cbab36523305bdb88a9e10211c0fb8080c61477a02ece16697d9030a60ccf","1614377456",2021-02-26 22:10:56,Buy,951.369638, USDC, 1057.07736581363, HOPR,0.90000001,USDC per HOPR,Unknown
"0x6e232f66eda29487600c6871a2ec38a69d39fdfefe06fdd177dd225352cf1d4d","1614390000",2021-02-27 01:40:00,Buy,4048.630361, USDC, 4498.47813418637, HOPR,0.90000001,USDC per HOPR,Unknown
"0x6e232f66eda29487600c6871a2ec38a69d39fdfefe06fdd177dd225352cf1d4d","1614390000",2021-02-27 01:40:00,Buy,193.460992, USDC, 201.521865813632, HOPR,0.96000000,USDC per HOPR,Unknown
"0xf5e6a66f773b9cb9414e30573ceb7f84bcd07ac85add7231ba2e1b6b50d21e90","1614436882",2021-02-27 14:41:22,Buy,1, ETH, 2439.33160295863, HOPR,0.00040995,ETH per HOPR,Uniswap v2
"0x4acfa19b57f286bf22008f049125a12e09e4533fca144de9bf3617e9e531af49","1614436929",2021-02-27 14:42:09,Buy,1.70212069114393, ETH, 3840.95258497913, HOPR,0.00044315,ETH per HOPR,Uniswap v2
"0x92fbd0e925a9a553ae44de7a28f8f6f46afd99ed271049c5bfa7f7885db36902","1614436929",2021-02-27 14:42:09,Buy,1.6, ETH, 3293.86504052795, HOPR,0.00048575,ETH per HOPR,Uniswap v2
"0x87b9ac3f1af8148a85828b45e6c91c303fdd166aff8604764e6b71330f821cd3","1614436929",2021-02-27 14:42:09,Sell,5422.19122711163, HOPR, 2.54904430594589, ETH,0.00047011,ETH per HOPR,Uniswap v2
"0x5a3172ea23f3069d401ae9709385e6989970fcd725a22a8e87cc8353ccfa618a","1614436941",2021-02-27 14:42:21,Sell,2933.79931067568, HOPR, 1.23998633564074, ETH,0.00042266,ETH per HOPR,Uniswap v2
"0x96797fcd3e4f8a9b81be9ee7f8bc70616413b4773e97b9bfb5956c2aa2af3816","1614436941",2021-02-27 14:42:21,Sell,3840.95258497913, HOPR, 1.49650621350884, ETH,0.00038962,ETH per HOPR,Uniswap v2
"0xda2146378bf9d696a8f637d78ae2da642e14febf97bdc4f91e61c29f640e250a","1614436957",2021-02-27 14:42:37,Sell,2439.33160295863, HOPR, 0.883397436430061, ETH,0.00036215,ETH per HOPR,Uniswap v2
"0x6a83c98307d1a4c81ad03a666295e5855c8af5b0eec9d8f6dd9266e3eb947a6e","1614436957",2021-02-27 14:42:37,Sell,3293.86504052795, HOPR, 1.11886522063666, ETH,0.00033968,ETH per HOPR,Uniswap v2
"0x132420bc4f339a70f9a1e4792c822eb54c8f0a855afb8d7fdb3f7f9ddafc3f64","1614436957",2021-02-27 14:42:37,Buy,2.2440837, ETH, 6341.89440339107, HOPR,0.00035385,ETH per HOPR,Uniswap v2
"0x3c636978ae36b555ebbee78ebf59c11dc1d2e27150e87cfad4509d8b8cf978ff","1614437093",2021-02-27 14:44:53,Buy,0.958353669623459, ETH, 2449.79, HOPR,0.00039120,ETH per HOPR,Uniswap v2
"0x3b7d6b3a9c6316f8b71ad197510215d4acebeebceb80a43d5158cc1e27fa5cd6","1614437158",2021-02-27 14:45:58,Buy,0.24, ETH, 591.733197006466, HOPR,0.00040559,ETH per HOPR,Uniswap v2
"0xb2ebca0ac45171233100fe5e58f019dcbbc725c4608215217ad0840c520d2511","1614437195",2021-02-27 14:46:35,Buy,0.85, ETH, 2029.86291178428, HOPR,0.00041875,ETH per HOPR,Uniswap v2
"0x63e28b20f3d8dc47d9a923f2c9ee624a0fc132fe21253c34fea605bacab01e8b","1614437195",2021-02-27 14:46:35,Buy,1.66059731109925, ETH, 3691.61682726361, HOPR,0.00044983,ETH per HOPR,Uniswap v2
"0x70abdddaec495b14650a8cd59167739ba68224925e9bd4db7ab369def3dbae85","1614437195",2021-02-27 14:46:35,Swap,2.02986291178428E+21, , 9.26864813315024E+17, ,0.00045661, per ,
"0xcd3119f78440918833a9e7caaa1d231ee9c4c0bf1daa26a17516679c32f570ed","1614437278",2021-02-27 14:47:58,Buy,0.3, ETH, 664.627737667042, HOPR,0.00045138,ETH per HOPR,Uniswap v2
"0x648506301c5c85bd8033be11f41f1902a7a63ad910b32952bc171d75254dbdb3","1614437326",2021-02-27 14:48:46,Swap,1.5E+17, , 3.2813975515926E+20, ,0.00045712, per ,
"0x507f00bc98d1eed98cbc00e3cd984c75799c66d63de5c3af05c164350899f143","1614437568",2021-02-27 14:52:48,Swap,2.5E+17, , 5.40841011716503E+20, ,0.00046224, per ,
"0xf4dd88e52d787d902cae7b265d1b7f60a3d2ddc1edb081eb04ba966a233ee693","1614437590",2021-02-27 14:53:10,Swap,6.79834551832644E+17, , 1.43356733536677E+21, ,0.00047423, per ,
"0xc039aeef7b198fc0ed5d6c49ed42ac0632138b8bcc20d6b7a613dd5f929cf7d0","1614437688",2021-02-27 14:54:48,Swap,5E+21, , 2.25397969913999E+18, ,0.00045080, per ,
"0xaf17698431f675a74df1170bc4b7df512160f62374cade7079c9d1a5a6a8613a","1614437719",2021-02-27 14:55:19,Swap,1E+18, , 2.28358585076921E+21, ,0.00043791, per ,
"0x950a43cd2db86cc3b016063252506b2a639f4595c7fbcddb8aa789e7c316fc04","1614437720",2021-02-27 14:55:20,Swap,5.49082216466813E+17, , 1.2E+21, ,0.00045757, per ,
"0x5bf07b0d6ecaadee113ea5fe366744f94d1f3515992cd528ee7b438b2a503c6d","1614437826",2021-02-27 14:57:06,Swap,1E+18, , 2.09417386994665E+21, ,0.00047752, per ,
"0xf8020477f5625e5a91ea3530cf6d03a90a7dc6f33352df4f4077854bb337ccd1","1614437826",2021-02-27 14:57:06,Swap,2.64298111773065E+17, , 5.34726738419114E+20, ,0.00049427, per ,
"0xec6febae18d19c2f3cb2c72ce17b1e68eaa619e047320af4921ec70518dacf0b","1614437826",2021-02-27 14:57:06,Swap,4.68833372149302E+21, , 2.18395178956027E+18, ,0.00046583, per ,
"0x2c2827e057163c0b7ac6a5ca88ae7e6c296b333f00ea3d95844a0bb2ce45a818","1614438033",2021-02-27 15:00:33,Buy,0.720204038285268, ETH, 1600, HOPR,0.00045013,ETH per HOPR,Uniswap v2
"0xaff55a8209e32980202e004b6f1002e6f010c0f3422f9641f6a6f2efd179ee9a","1614438109",2021-02-27 15:01:49,Sell,2283.58585076921, HOPR, 1.01321617612524, ETH,0.00044370,ETH per HOPR,Uniswap v2
"0x02cc4a93a31a8fc915f437802509653f994984b97f60876f86b437cd50997bd4","1614438270",2021-02-27 15:04:30,Buy,0.201885, ETH, 463.254162113747, HOPR,0.00043580,ETH per HOPR,Uniswap v2
"0xefcfbc4ad211dc1d96bc8d322cbf9d35df6c5f7e43344c61312051f4ec89dee1","1614438270",2021-02-27 15:04:30,Buy,2, ETH, 4359.80204099438, HOPR,0.00045874,ETH per HOPR,Uniswap v2
"0x75650fe9f8e12dc7fef8ad284a1e3e72b78cd410bc2a1543ca273352e769c066","1614438431",2021-02-27 15:07:11,Buy,0.339435924955833, ETH, 700.841449731647, HOPR,0.00048433,ETH per HOPR,Uniswap v2
"0x5d46e24f429d016e77b8d3b4268e94e089b152a488d1bbe013a9853474e774f7","1614438446",2021-02-27 15:07:26,Sell,3167.01148831333, HOPR, 1.48491208074723, ETH,0.00046887,ETH per HOPR,Uniswap v2
"0x169e0ef2e34ee5b5df9d3bef0ace70ff5582ed3509495973abf537834437afde","1614438529",2021-02-27 15:08:49,Buy,1, ETH, 2143.86435369214, HOPR,0.00046645,ETH per HOPR,Uniswap v2
"0x9cd9e61e9f4b29dd3a5cfae3c0d8c545ae31923475cce42c4fb1e6d627c3faef","1614438595",2021-02-27 15:09:55,Buy,0.33, ETH, 686.156102965808, HOPR,0.00048094,ETH per HOPR,Uniswap v2
"0x80f3d83704ee712a43e6b14605e4a48d3f636c60553cf1d05fef91c028bb34c3","1614438696",2021-02-27 15:11:36,Buy,0.511479, ETH, 1043.47594226376, HOPR,0.00049017,ETH per HOPR,Uniswap v2
"0xb4deb44eea3d439595c395c1193672018d75d65f453cfa89846354956cdb6f94","1614438708",2021-02-27 15:11:48,Sell,4043.38932655124, HOPR, 1.90770095456537, ETH,0.00047181,ETH per HOPR,Uniswap v2
"0x158b51c32c832aa1a8eb14983f64f57dd22a9c7e7dcf11288376c4d10c4be943","1614438726",2021-02-27 15:12:06,Buy,1.69139278720639, ETH, 3581.67566338793, HOPR,0.00047224,ETH per HOPR,Uniswap v2
"0x118cd761c163a736a5e1eac19e9a7b50bdabce0d5b3b42c16c4a14ecd9d103db","1614438736",2021-02-27 15:12:16,Sell,3573.25361229657, HOPR, 1.6778386172617, ETH,0.00046955,ETH per HOPR,Uniswap v2
"0x9e0e84bb2ab5e745b892297c0f085c8687f710b526ebdf88e521c120b9325f77","1614438809",2021-02-27 15:13:29,Buy,1, ETH, 2150.12941345392, HOPR,0.00046509,ETH per HOPR,Uniswap v2
"0x32d8880ef05ee49732ca3333ef1dcb4a7f960295fcf84a8b3635fdaba0232c7c","1614439003",2021-02-27 15:16:43,Buy,3.0441607889211, ETH, 5980.48531796411, HOPR,0.00050902,ETH per HOPR,Uniswap v2
"0xe88a22e41de6d7c1faf0747e10d1364a459a1021f4e237b9ab80c66997ac0460","1614439003",2021-02-27 15:16:43,Sell,8352.83829973307, HOPR, 4.12206050096036, ETH,0.00049349,ETH per HOPR,Uniswap v2
"0xbb9da86a393b037c048623da5d4d761fd586397844563bf0a8999577b7cf8611","1614439047",2021-02-27 15:17:27,Buy,0.806969378208654, ETH, 1750, HOPR,0.00046113,ETH per HOPR,Uniswap v2
"0x0071eb86244ccdfbf95045086b96826522dc93a990ee0a403475f97015b1cc6b","1614439124",2021-02-27 15:18:44,Buy,0.6513455, ETH, 1365.86592263933, HOPR,0.00047687,ETH per HOPR,Uniswap v2
"0xdbc7803c1b3bc44463622b4235cd8b373ee93b9afda80420e7f64cc189bff938","1614439222",2021-02-27 15:20:22,Sell,3050.65796713485, HOPR, 1.42046606970363, ETH,0.00046563,ETH per HOPR,Uniswap v2
"0x23534a6eb4dc7febb5907b2cfcd5013ba20514d6b31b143d70e93ab9ca24c011","1614439271",2021-02-27 15:21:11,Buy,1, ETH, 2155.68499443041, HOPR,0.00046389,ETH per HOPR,Uniswap v2
"0x27f4eba9404d44c0dc5b67ea7da6688ef9b340ea7e2da066d96aaf4deb19df34","1614439277",2021-02-27 15:21:17,Sell,4694.37066460367, HOPR, 2.10840976042865, ETH,0.00044914,ETH per HOPR,Uniswap v2
"0x1db4aa0411c2ae537fcdd6f65edb8f9ef33080798ca0a90bd9bf53b751aa9d46","1614439385",2021-02-27 15:23:05,Buy,0.0650268445484398, ETH, 151, HOPR,0.00043064,ETH per HOPR,Uniswap v2
"0x0d12ec2e81dcdde757d6bfffa44aabf5734015956c363fb6bf22f9cd6b66325d","1614439413",2021-02-27 15:23:33,Buy,1, ETH, 2264.27464423816, HOPR,0.00044164,ETH per HOPR,Uniswap v2
"0x1731df59311ec6dbd27edceaff0a5e779ce3997b0632dc3f9f7371ccd35fe9c1","1614439577",2021-02-27 15:26:17,Sell,1486.1315625, HOPR, 0.65776903946707, ETH,0.00044260,ETH per HOPR,Uniswap v2
"0xaa2efb186d4bde749025af191e124a464dc645c16629ec08bb7eca5629b404e0","1614439842",2021-02-27 15:30:42,Buy,0.662201405830691, ETH, 1487.16615621154, HOPR,0.00044528,ETH per HOPR,Uniswap v2
"0xbb833aefeb59d96ebfb2d83325576d5fffb97370a4de1a473ac8b16fcc431310","1614440127",2021-02-27 15:35:27,Swap,1.556E+21, , 6.88656765585998E+17, ,0.00044258, per ,
"0xd1c126afd0d8908f82330e5875ce7122a276ebca5a229b18e2e0ef0d4dddb866","1614440127",2021-02-27 15:35:27,Buy,0.5, ETH, 1127.87584804978, HOPR,0.00044331,ETH per HOPR,Uniswap v2
"0xc24ae7cd985d02c4320014d30853b00f8001e2b8c7895509f0464ca985327ddf","1614440187",2021-02-27 15:36:27,Sell,198, HOPR, 0.0880763681554851, ETH,0.00044483,ETH per HOPR,Uniswap v2
"0x6ffa793eda0749e86098bd4576b52ae159bec22b8bd250a268edd74c028790b1","1614440237",2021-02-27 15:37:17,Buy,0.6, ETH, 1325.3832039987, HOPR,0.00045270,ETH per HOPR,Uniswap v2
"0x9bb95ad9e05ba112efcc5c561e4ad43b01dd4abfa95e75cd9946889d4d1ef144","1614440254",2021-02-27 15:37:34,Sell,9000, HOPR, 3.75844853304735, ETH,0.00041761,ETH per HOPR,Uniswap v2
"0xa81f1072dcdd87b57440f106cbda479f6202d9a49c157dda0f49c7b9d2955f00","1614440254",2021-02-27 15:37:34,Buy,2.627002399, ETH, 6418.91203052252, HOPR,0.00040926,ETH per HOPR,Uniswap v2
"0xd856aa0c36cfcc5fb0b22ebf0cc9fa6e46afad6226371bb02344604a20b2390a","1614440442",2021-02-27 15:40:42,Buy,1.11711302939398, ETH, 2500, HOPR,0.00044685,ETH per HOPR,Uniswap v2
"0xf71097239fd16c996e0f95b923944a1080252efc05ef7c1dc226a0e386191901","1614440623",2021-02-27 15:43:43,Buy,0.479958410150474, ETH, 1035.98016830216, HOPR,0.00046329,ETH per HOPR,Uniswap v2
"0x035263582a97bcd914a1fdb30bd0577ba87722400ec8fc3f337bd44d452c9dc0","1614440668",2021-02-27 15:44:28,Swap,4.39215622157037E+21, , 1.95554291076692E+18, ,0.00044524, per ,
"0xf710d2ce777d45409f8cc51cf703d9408ad1a004521e78b1f9af54e202165245","1614440716",2021-02-27 15:45:16,Buy,0.0858462975658953, ETH, 200, HOPR,0.00042923,ETH per HOPR,Uniswap v2
"0x640b1ab95952d9262e33f8a95e7da526713d2af1aaed6a8b3c6ed86412e52ade","1614440957",2021-02-27 15:49:17,Swap,5E+21, , 2.03652545939276E+18, ,0.00040731, per ,
"0x84a9deac2e3cef32a6a03d0e7822717a9e49191555db40c7d0c26172546bcefa","1614441015",2021-02-27 15:50:15,Swap,4.4E+17, , 1.11531280739335E+21, ,0.00039451, per ,
"0xa339af5b00357e253fd45aecfe7c230e1835fa12aefd83c124651ca861e07d15","1614441108",2021-02-27 15:51:48,Swap,1E+18, , 2.44906991908861E+21, ,0.00040832, per ,
"0xb4774b32a2b7d8700554d40415e0d0bb6422828ed1bfdf22e5881b4291433cd5","1614441108",2021-02-27 15:51:48,Swap,2.15568499443041E+21, , 8.77515182987749E+17, ,0.00040707, per ,
"0x11d3667aa29767318cd396eafe64c7ae2a0b939031b35a96bf5b7891d4b2d08a","1614441218",2021-02-27 15:53:38,Swap,4.95625E+17, , 1.2213424943914E+21, ,0.00040580, per ,
"0x03b31bf6af216f99f2a8d38caa174d306ed8e0cd1498af0cc1c09281368e865e","1614441351",2021-02-27 15:55:51,Buy,1.02710008324099, ETH, 2441.85496069467, HOPR,0.00042062,ETH per HOPR,Uniswap v2
"0xb572e39a2facf313cf5ce798960d58b00899f4312f93c659b04d39dc1f585f1d","1614441431",2021-02-27 15:57:11,Buy,0.51666943275945, ETH, 1184.9449346007, HOPR,0.00043603,ETH per HOPR,Uniswap v2
"0x038d9e4e4acae23e52572d0f0eaad6e181d5bf564fd2f29c3e7683e4d60a44f3","1614441480",2021-02-27 15:58:00,Sell,15992, HOPR, 6.04316659466646, ETH,0.00037789,ETH per HOPR,Uniswap v2
"0x5d2ab57efd35a055210f119c37805c663ae20103e4ecd1a4dab166a846567776","1614441480",2021-02-27 15:58:00,Buy,4.76436434147911, ETH, 12920.3348386033, HOPR,0.00036875,ETH per HOPR,Uniswap v2
"0x7e6df86c6d4e0279da782b846bce8dcafa58cf2974cfd0b7a8d4e5e790051026","1614441663",2021-02-27 16:01:03,Sell,536.127602547367, HOPR, 0.220255920890247, ETH,0.00041083,ETH per HOPR,Uniswap v2
"0x8a0f64b3c63f58c3e32023179353958f2bcaf31c115b5967d210ab8b5136bb58","1614442078",2021-02-27 16:07:58,Sell,1500, HOPR, 0.604240901213308, ETH,0.00040283,ETH per HOPR,Uniswap v2
"0x6f40980c737f1abb7369efe6cca1d4da6e88df99184789f79bd4030301d65fe9","1614442251",2021-02-27 16:10:51,Buy,2.85988065078332, ETH, 6700.12717711906, HOPR,0.00042684,ETH per HOPR,Uniswap v2
"0x460a8be0ef60ba58a75216ebbb8db2d6a81e4def5eba5b93ea580e6955254600","1614442258",2021-02-27 16:10:58,Sell,4244.44408385364, HOPR, 1.84483843202332, ETH,0.00043465,ETH per HOPR,Uniswap v2
"0x7e8a211e648663801b51f8d57119f90dfec795ed41d5752c7991236f994d453b","1614442368",2021-02-27 16:12:48,Buy,1, ETH, 2331.73227491638, HOPR,0.00042887,ETH per HOPR,Uniswap v2
"0xdac19a9921f564c8aac3da3e89fbc75c78a7893ccf09d736f1f98e6142242f36","1614442493",2021-02-27 16:14:53,Buy,0.45, ETH, 1014.74298847088, HOPR,0.00044346,ETH per HOPR,Uniswap v2
"0x845fa98e6fa0d66f6724f4ab69ffd6a00ea388e0dd4d50e04c55e113dd0d216a","1614442503",2021-02-27 16:15:03,Sell,2044.81938439238, HOPR, 0.892217351220924, ETH,0.00043633,ETH per HOPR,Uniswap v2
"0xcaae888a8f36ca6d5f03b53470e4fff5bf87468eca987c35530a87403ef101fe","1614442595",2021-02-27 16:16:35,Sell,1487.16615621154, HOPR, 0.626467964936778, ETH,0.00042125,ETH per HOPR,Uniswap v2
"0x6508587fa935308e2db61ae847b64ee843ac1290edf040ddb4c09d52ce38b082","1614443161",2021-02-27 16:26:01,Buy,1, ETH, 2339.66725875985, HOPR,0.00042741,ETH per HOPR,Uniswap v2
"0xef853ac30f25fe6e2d99dbeb29f0426d89d0fa0b4656c39b3e15b082e94a34b5","1614443190",2021-02-27 16:26:30,Buy,0.677140893813607, ETH, 1524.20210300401, HOPR,0.00044426,ETH per HOPR,Uniswap v2
"0xc1393a358055d45a185e12026e310e83fa8fec50a9031dcbf8b2c169700d60e0","1614443234",2021-02-27 16:27:14,Sell,3516.0081552183, HOPR, 1.52248459384605, ETH,0.00043302,ETH per HOPR,Uniswap v2
"0x1f66d40b597c3ac124572861542ebf22bd4c4bcc9062bfbbe5f76324150f58cc","1614443321",2021-02-27 16:28:41,Buy,0.211322108350584, ETH, 500, HOPR,0.00042264,ETH per HOPR,Uniswap v2
"0x5397a8baffcf63ce9203ede3335d764544648e3cc069d53ff5002cdaf135ae82","1614443368",2021-02-27 16:29:28,Buy,0.55, ETH, 1278.55747183568, HOPR,0.00043017,ETH per HOPR,Uniswap v2
"0x6efa1e78210054fa15a0c52e3956606e27985523518355bdd266e00163d2fa1c","1614443461",2021-02-27 16:31:01,Buy,1, ETH, 2243.66852658358, HOPR,0.00044570,ETH per HOPR,Uniswap v2
"0x41c18014507e52ef3ff1f632412d06dfb275c88a0e69b9e49ad5106786a0f25b","1614443478",2021-02-27 16:31:18,Sell,3675.49837276761, HOPR, 1.60563308241133, ETH,0.00043685,ETH per HOPR,Uniswap v2
"0x0f5469f855846d9c375109431c6689e5e32ff30d9167f5fd0ca082bd87699ed3","1614443635",2021-02-27 16:33:55,Buy,1.83, ETH, 4144.03529978499, HOPR,0.00044160,ETH per HOPR,Uniswap v2
"0xee8c1a4e369b872fdfaf5bae10aad98d42f1a7e1815659379766e1e26418ea6b","1614443657",2021-02-27 16:34:17,Buy,0.9, ETH, 1915.97606841643, HOPR,0.00046973,ETH per HOPR,Uniswap v2
"0x2daba0fc98459e39560137adbad7a97cf9b86f40ff8bfc4ec7aefdda78445258","1614443657",2021-02-27 16:34:17,Sell,4144.03529978499, HOPR, 1.89193414021921, ETH,0.00045654,ETH per HOPR,Uniswap v2
"0xfcfdd7abec8b36d06f4898a33855834d0f2db343f7e5980d8fda838c9413bf0a","1614443699",2021-02-27 16:34:59,Buy,0.471767774373483, ETH, 1060.38796180713, HOPR,0.00044490,ETH per HOPR,Uniswap v2
"0x69b06abc90cffc3555b3aaa5e4dc88a64c927ba650c0ad0f7654ac0ede2e4afd","1614443946",2021-02-27 16:39:06,Buy,0.9, ETH, 1961.3939376699, HOPR,0.00045886,ETH per HOPR,Uniswap v2
"0x08ee2e45dd230b5cd2055024a8d45f0241326530f8cfcb82a3903f0468112d94","1614443966",2021-02-27 16:39:26,Sell,3827.75795013148, HOPR, 1.71367107821089, ETH,0.00044770,ETH per HOPR,Uniswap v2
"0xabc6fcd971acd59ddfbdb782aaf726773a0ad3dac99f09e60735aba4479e213d","1614444222",2021-02-27 16:43:42,Buy,0.131293102592795, ETH, 302.164891155554, HOPR,0.00043451,ETH per HOPR,Uniswap v2
"0x00f26738372f1f6573bc8750893236c98a77135abb6137f2cb54aabe26323538","1614444341",2021-02-27 16:45:41,Buy,0.680996653145671, ETH, 1538.49391419293, HOPR,0.00044264,ETH per HOPR,Uniswap v2
"0xcea3eeef5f450423add0291f7d7b18c88daba1b72d6c9c555d74ff4de0111d8a","1614444433",2021-02-27 16:47:13,Buy,1.54011955160165, ETH, 3310.46544017114, HOPR,0.00046523,ETH per HOPR,Uniswap v2
"0x67b2e53c6f54fa02883b6d8613185ee6bf06d08f57717cda14558b1875ff426d","1614444433",2021-02-27 16:47:13,Sell,4832.34490145153, HOPR, 2.2011837288907, ETH,0.00045551,ETH per HOPR,Uniswap v2
"0x51d9be16bf6953ff6882fc5f3f436198f8a01e6e3546d594fe2cb25e89889e88","1614444501",2021-02-27 16:48:21,Sell,15992, HOPR, 5.97851116032719, ETH,0.00037384,ETH per HOPR,Uniswap v2
"0xf79531de13657db02fca1571a5ca36a690f4058445a53334276e75bbb797e931","1614444501",2021-02-27 16:48:21,Buy,5.9853620439522, ETH, 15925.0661787195, HOPR,0.00037585,ETH per HOPR,Uniswap v2
"0x0608ba00d2abe97614339e670c370b3ef0b6717df85e8e8e71858284c7b72b6d","1614444709",2021-02-27 16:51:49,Buy,0.440277386831918, ETH, 1000, HOPR,0.00044028,ETH per HOPR,Uniswap v2
"0x56d7b3f9580cc3ca9908cc2953b717ed400a5625729e81b763523b059a5337fd","1614444713",2021-02-27 16:51:53,Buy,1, ETH, 2198.58495305789, HOPR,0.00045484,ETH per HOPR,Uniswap v2
"0xbd79d8236f4832ff488cb93687af9fe161fc2fe866c4c9ce6d2fe339d848ad36","1614444883",2021-02-27 16:54:43,Buy,0.3, ETH, 640.618155486121, HOPR,0.00046830,ETH per HOPR,Uniswap v2
"0x53f8e3e4cd05f942de10b5c309335476cd78a76b59f6600a4337b4f465cce590","1614444891",2021-02-27 16:54:51,Sell,3890.17636729111, HOPR, 1.75227522909479, ETH,0.00045044,ETH per HOPR,Uniswap v2
"0xf0cb892b11cbba33e3cd761aff225ecf2928c84f96dba5ca5a6b619c6c31e7b1","1614445383",2021-02-27 17:03:03,Buy,0.448818549041106, ETH, 1020, HOPR,0.00044002,ETH per HOPR,Uniswap v2
"0x76070a8aaad3f029225e44180ead0917d641ee86ba5ae5cbcbd44d37d05c7097","1614445555",2021-02-27 17:05:55,Swap,1.41318095540983E+18, , 3.07994820367866E+21, ,0.00045883, per ,
"0x1cc7495fc73d858a79062ed681bd2fa89e800561a5ff136f34cf8f5ca46596ae","1614445562",2021-02-27 17:06:02,Sell,4009.2045220909, HOPR, 1.81192354811637, ETH,0.00045194,ETH per HOPR,Uniswap v2
"0x4516ee3b153e50ccc467432108a491b13c74fc7b9fd4ee57d6cdd50337f96929","1614445599",2021-02-27 17:06:39,Buy,0.9675, ETH, 2168.75463929769, HOPR,0.00044611,ETH per HOPR,Uniswap v2
"0xb78dc5025a8c55004c9c00462fd373f5d8ab275446014e1c7ece87eb753bda35","1614446094",2021-02-27 17:14:54,Buy,0.15, ETH, 327.822354194515, HOPR,0.00045756,ETH per HOPR,Uniswap v2
"0x56351c90c94d9fd789045dd7d7de8f3e8332338931680d055c95f828cb84c163","1614446203",2021-02-27 17:16:43,Buy,0.678193595805733, ETH, 1455.143782659, HOPR,0.00046607,ETH per HOPR,Uniswap v2
"0xb519234bc75853645df4e998e268dad2526cacbf9085ca619d53cd4beb651cfb","1614446206",2021-02-27 17:16:46,Sell,4186.28647499022, HOPR, 1.88685854738873, ETH,0.00045072,ETH per HOPR,Uniswap v2
"0xe509c057d22f0a656836dc7be16c659445b3a0985f2c5630a04f8fb2b5ec0292","1614446257",2021-02-27 17:17:37,Buy,0.675139682698106, ETH, 1530.11717385589, HOPR,0.00044123,ETH per HOPR,Uniswap v2
"0x6f99c2b46a622a6d01fce68604c37843448f7007c5a7f11000243df387a2e1fd","1614446650",2021-02-27 17:24:10,Buy,1.00878424920043, ETH, 2201.0454088883, HOPR,0.00045832,ETH per HOPR,Uniswap v2
"0x52c182f176a544a77a0a0f76e7b6e344fbda0d8c3199fe1c7f191f3527be51c1","1614446658",2021-02-27 17:24:18,Sell,2710.25690968874, HOPR, 1.22856838255532, ETH,0.00045330,ETH per HOPR,Uniswap v2
